Batch Number,Frequent Itemset,Frequency
6,11521 14240 14550 2452 7057,-13956
6,14240 5582 7230 9628,-13956
6,10042 16954 1905,-13949
6,11521 14240 16265 2452 7057,-13949
6,10042 14961 2452 7057,-13947
6,14691 5582 9628,-13947
6,16265 16954 5582 9628,-13946
6,16265 1905,-13941
6,14240 14550 14961 7230,-13928
6,11521 5582 7057 9628,-13925
6,15070,-13922
6,14961 16265 9628,-13921
6,10042 11521 14240 14961 2452,-13911
6,12870 3962,-13910
6,1905 2452 7057,-13909
7,11521,-57907
7,11283,-57305
7,14550,-57097
7,2452,-56814
7,16377,-55913
7,14240,-55562
7,1905,-49663
7,3962,-47743
7,11521 2452,-46716
7,4306,-44917
7,16954,-44716
7,11521 14240,-44146
7,10042,-43299
7,14240 2452,-43162
7,2782,-42725
7,14691,-42298
7,11064,-42029
7,13728,-41703
7,12293,-41141
7,10947,-40404
7,14621,-40139
7,11521 14240 2452,-39581
7,17157,-39522
7,3938,-38975
7,6287,-38754
7,2862,-37417
7,11089,-37190
7,5582,-36902
7,14313,-36613
7,12870,-36509
7,6974,-35659
7,7057,-34690
7,571,-34541
7,14961,-34515
7,7230,-34492
7,14103,-33836
7,16265,-33285
7,15124,-32713
7,9628,-32562
7,5926,-30941
7,7057 7230,-30782
7,14240 7057,-30281
7,14240 14961,-29949
7,14240 7230,-29921
7,11521 7057,-29632
7,14961 7057,-29321
7,2452 7057,-29095
7,2452 7230,-29070
7,11521 7230,-29038
7,14961 7230,-28907
7,8904,-28863
7,11521 14961,-28673
7,14961 2452,-28400
7,10042 16954,-28206
7,6971,-28184
7,886,-27759
7,16265 5582,-27730
7,14240 7057 7230,-27678
7,11521 14240 7057,-27661
7,11283 14550,-27647
7,16384,-27618
7,7193,-27595
7,5582 9628,-27329
7,11521 2452 7057,-27222
7,11521 14240 7230,-27166
7,14240 2452 7057,-27136
7,14961 7057 7230,-27106
7,11607,-27095
7,11521 7057 7230,-26952
7,1220,-26940
7,14240 2452 7230,-26913
7,11521 14240 14961,-26863
7,4640,-26847
7,6037,-26823
7,14454,-26810
7,11521 2452 7230,-26807
7,5732,-26689
7,2452 7057 7230,-26591
7,14240 14961 2452,-26510
7,14240 14961 7057,-26471
7,3624,-26332
7,11812,-26311
7,11521 14961 2452,-26270
7,11781,-26165
7,11283 16377,-26095
7,14240 14961 7230,-26069
7,15107,-25941
7,11521 14240 2452 7057,-25908
7,17627,-25720
7,7234,-25709
7,11521 14961 7057,-25581
7,11521 14240 7057 7230,-25539
7,11521 14240 2452 7230,-25515
7,5862,-25483
7,7624,-25343
7,14961 2452 7057,-25200
7,16879,-25143
7,12317,-25131
7,14240 2452 7057 7230,-25129
7,11521 2452 7057 7230,-25106
7,11521 14240 14961 2452,-25091
7,11521 14961 7230,-25071
7,17169,-25040
7,11443,-25023
7,14961 2452 7230,-24917
7,16265 9628,-24895
7,11521 1905,-24851
7,14240 14961 7057 7230,-24781
7,7617,-24630
7,3290,-24624
7,12338,-24613
7,1905 2452,-24562
7,14691 2452,-24558
7,8327,-24530
7,11089 3962,-24476
7,11521 14691,-24464
7,14550 2452,-24408
7,11521 14240 14961 7057,-24384
7,14550 16377,-24340
7,12155,-24288
7,6972,-24227
7,14358,-24213
7,11521 14550,-24181
7,11521 14240 2452 7057 7230,-24096
7,11521 14961 7057 7230,-23964
7,14240 14961 2452 7057,-23933
7,11521 14240 14961 7230,-23894
7,10042 11521,-23884
7,10042 2452,-23809
7,11521 14961 2452 7057,-23770
7,14240 14550,-23768
7,457,-23703
7,14961 2452 7057 7230,-23653
7,14240 14961 2452 7230,-23652
7,14240 1905,-23632
7,8596,-23579
7,11521 5582,-23412
7,14240 5582,-23388
7,11521 14961 2452 7230,-23340
7,10042 14240,-23330
7,6029,-23321
7,14621 3962,-23283
7,2452 5582,-23191
7,16668,-23011
7,16265 5582 9628,-23010
7,14240 14691,-22985
7,11521 14240 14961 7057 7230,-22981
7,11521 14240 14961 2452 7057,-22943
7,13614,-22898
7,11521 3962,-22840
7,5317,-22759
7,11283 2782,-22738
7,1110,-22699
7,14550 2782,-22699
7,14240 14961 2452 7057 7230,-22615
7,2452 3962,-22609
7,14550 4306,-22574
7,11521 14240 14961 2452 7230,-22536
7,2913,-22533
7,10042 14550,-22433
7,11521 14961 2452 7057 7230,-22430
7,14240 3962,-22240
7,12582,-22176
7,2372,-22149
7,15844,-22124
7,15582,-22106
7,11283 4306,-22034
7,15205,-22026
7,13728 2782,-21981
7,1962,-21953
7,10042 5582,-21952
7,11283 11521,-21805
7,14621 3938,-21779
7,11283 2452,-21766
7,11521 16954,-21741
7,11521 14240 14961 2452 7057 7230,-21739
7,16377 4306,-21722
7,12870 14550,-21702
7,13081,-21685
7,11521 14691 2452,-21573
7,11521 1905 2452,-21542
7,4577,-21522
7,14550 2862,-21456
7,9340,-21456
7,11283 17157,-21434
7,9960,-21378
7,16954 2452,-21377
7,10042 11521 2452,-21354
7,11521 14550 2452,-21292
7,12232,-21205
7,12293 3290,-21175
7,14240 16265,-21127
7,2452 2782,-21101
7,11521 2782,-21082
7,11521 2452 5582,-21081
7,11521 16265,-21080
7,14240 16954,-21072
7,1905 3962,-21043
7,6206,-21024
7,5496,-21009
7,11283 14240,-20949
7,11040,-20913
7,16265 2452,-20872
7,11521 9628,-20809
7,14240 9628,-20800
7,14410,-20758
7,11521 14240 5582,-20748
7,1865,-20701
7,1798,-20693
7,12293 14550,-20681
7,14550 17157,-20637
7,10042 11521 14240,-20577
7,11521 13728,-20557
7,6797,-20547
7,175,-20546
7,5085,-20498
7,2452 9628,-20493
7,10947 3962,-20466
7,14240 2452 5582,-20465
7,14240 2782,-20452
7,11521 14240 1905,-20442
7,11521 14240 14550,-20438
7,7745,-20411
7,14240 14550 2452,-20335
7,11521 14240 14691,-20328
7,14550 6974,-20325
7,11283 13728,-20324
7,10042 14240 2452,-20323
7,11089 14621,-20284
7,13728 2452,-20277
7,11283 3962,-20268
7,10042 16265,-20230
7,4432,-20217
7,14240 1905 2452,-20173
7,14550 3962,-20128
7,11521 2452 3962,-20119
7,14240 14691 2452,-20113
7,14550 16954,-19995
7,11781 16954,-19937
7,17157 2782,-19910
7,14538,-19884
7,14928,-19879
7,3605,-19879
7,3938 3962,-19864
7,14550 14691,-19831
7,12672,-19775
7,17088,-19736
7,12918,-19709
7,10042 11283,-19704
7,13728 14240,-19629
7,2452 4306,-19584
7,1180,-19560
7,15062,-19499
7,13728 14550,-19466
7,16954 5582,-19420
7,3106,-19386
7,11283 14621,-19382
7,10947 14240,-19372
7,11521 14240 2452 5582,-19369
7,14621 2452,-19355
7,11521 4306,-19343
7,10042 9628,-19331
7,12074,-19270
7,11521 14621,-19247
7,11521 14240 3962,-19243
7,4656,-19221
7,11521 16954 2452,-19211
7,5582 7057,-19170
7,10042 11521 14240 2452,-19159
7,10947 2452,-19117
7,10042 11781,-19108
7,11022,-19104
7,10947 11521,-19083
7,11521 16265 2452,-19036
7,14240 2452 3962,-19027
7,11337,-19025
7,11283 16954,-19011
7,11064 14550,-18992
7,6428,-18984
7,14961 5582,-18969
7,5582 7230,-18961
7,11283 1905,-18949
7,11521 14240 14550 2452,-18933
7,11521 14240 14691 2452,-18930
7,11521 14240 1905 2452,-18918
7,11283 11521 2452,-18859
7,4266,-18811
7,14240 4306,-18807
7,14240 14621,-18804
7,11521 14240 16265,-18776
7,11521 2452 9628,-18765
7,10042 14691,-18739
7,17324,-18653
7,16377 2782,-18642
7,6099,-18641
7,14550 1905,-18588
7,8782,-18583
7,11521 2452 2782,-18574
7,11521 14240 16954,-18566
7,11521 14240 9628,-18561
7,16954 1905,-18558
7,14240 16265 2452,-18522
7,14240 16265 5582,-18519
7,4996,-18463
7,16954 9628,-18448
7,7233,-18448
7,11521 16265 5582,-18435
7,15755,-18413
7,11443 17627,-18392
7,14240 5582 9628,-18360
7,11089 2452,-18349
7,11521 5582 9628,-18308
7,16272,-18295
7,13728 17157,-18294
7,14550 5582,-18289
7,14240 16954 2452,-18288
7,16265 2452 5582,-18262
7,11089 11521,-18240
7,14240 2452 9628,-18220
7,10042 2782,-18204
7,14621 1905,-18182
7,14367,-18181
7,10820,-18155
7,16242,-18117
7,4345,-18112
7,11152,-18111
7,16377 17157,-18105
7,10042 1905,-18091
7,3079,-18066
7,2452 5582 9628,-18040
7,11521 16377,-18039
7,13728 14691,-18033
7,6196,-17998
7,11283 11521 14240,-17991
7,14550 14621,-17990
7,12034,-17959
7,11064 12293,-17913
7,16377 2452,-17911
7,10042 16265 5582,-17907
7,12470,-17888
7,2862 4306,-17863
7,11521 14240 2452 3962,-17856
7,11521 13728 2452,-17845
7,11521 14240 2782,-17817
7,12293 2452,-17817
7,17157 2452,-17804
7,11283 14240 2452,-17800
7,11283 14691,-17795
7,12911,-17772
7,14312,-17770
7,11521 17157,-17768
7,11283 2862,-17740
7,10042 7057,-17732
7,10042 7230,-17708
7,1542,-17691
7,11283 12870,-17664
7,14550 7057,-17664
7,1905 3938,-17624
7,14240 2452 2782,-17622
7,11521 12293,-17611
7,10042 3962,-17603
7,16954 2782,-17594
7,16377 16954,-17581
7,14550 8904,-17558
7,14550 7230,-17545
7,5582 7057 7230,-17545
7,11521 14240 16265 2452,-17544
7,2452 2862,-17513
7,14691 5582,-17498
7,12293 14240,-17483
7,10042 14961,-17474
7,13651,-17468
7,16265 16954,-17466
7,11089 14240,-17450
7,14550 14961,-17441
7,3151,-17420
7,14240 5582 7057,-17413
7,13728 16377,-17409
7,11064 6974,-17391
7,6274,-17389
7,2122,-17384
7,11521 3938,-17330
7,10042 4306,-17328
7,14691 2782,-17327
7,11521 14240 2452 9628,-17316
7,11521 2862,-17276
7,3962 4306,-17275
7,11064 571,-17265
7,11521 14240 16954 2452,-17245
7,14240 3938,-17236
7,14240 16377,-17226
7,10947 11089,-17210
7,10042 5582 9628,-17197
7,11064 2452,-17187
7,14240 14961 5582,-17155
7,14240 5582 7230,-17137
7,11521 14621 2452,-17130
7,14240 17157,-17126
7,11089 1905,-17117
7,8764,-17097
7,11521 13728 14240,-17087
7,11521 2452 4306,-17081
7,7057 9628,-17081
7,11521 5582 7057,-17075
7,9254,-17069
7,16265 7057,-17063
7,11064 11521,-17050
7,2452 3938,-17048
7,2782 4306,-17021
7,12293 5732,-17013
7,11064 5926,-16999
7,14691 4306,-16995
7,10042 11521 16954,-16988
7,10042 12293,-16976
7,14961 5582 7057,-16948
7,12785,-16947
7,14313 16377,-16943
7,14454 457,-16943
7,16265 7230,-16935
7,16377 3962,-16935
7,14691 1905,-16921
7,14961 16265,-16916
7,17154,-16906
7,191,-16876
7,14240 16265 9628,-16857
7,10947 11521 2452,-16855
7,10042 16954 2452,-16828
7,11521 16265 2452 5582,-16826
7,14961 9628,-16818
7,10947 1905,-16810
7,13728 14240 2452,-16808
7,11521 16265 9628,-16803
7,14691 16954,-16788
7,7230 9628,-16780
7,2452 5582 7057,-16773
7,14691 7057,-16769
7,14240 2862,-16763
7,12293 2862,-16761
7,13593,-16760
7,14050,-16755
7,2660,-16742
7,1144,-16711
7,2452 5582 7230,-16697
7,11521 5582 7230,-16696
7,11521 2452 5582 9628,-16686
7,14961 5582 7230,-16670
7,10947 11521 14240,-16655
7,9592,-16645
7,11521 14240 16265 5582,-16643
7,12870 2452,-16643
7,13728 1905,-16614
7,14691 7230,-16606
7,11283 11521 14240 2452,-16600
7,10947 14621,-16591
7,10042 14240 16954,-16576
7,11521 14240 5582 9628,-16569
7,16265 2452 9628,-16563
7,10042 11781 16954,-16555
7,11521 14240 2452 2782,-16535
7,2452 6974,-16526
7,11521 14961 5582,-16522
7,12870 14240,-16520
7,11521 12870,-16510
7,10947 14240 2452,-16473
7,16954 3962,-16472
7,11521 14240 14621,-16455
7,1905 2782,-16452
7,10947 3938,-16442
7,16377 1905,-16432
7,14240 16265 2452 5582,-16421
7,10042 13728,-16412
7,14691 14961,-16407
7,11089 3938,-16367
7,12161,-16357
7,14961 2452 5582,-16350
7,16954 4306,-16332
7,10042 2862,-16305
7,11089 11283,-16305
7,14240 14621 2452,-16297
7,11064 2862,-16281
7,11283 12293,-16281
7,14240 2452 5582 9628,-16271
7,1905 4306,-16268
7,11521 6974,-16264
7,11521 14240 4306,-16260
7,13359,-16258
7,10042 7057 7230,-16242
7,11521 14240 5582 7057,-16234
7,16147,-16226
7,11089 11521 2452,-16219
7,14550 16265,-16218
7,16954 5582 9628,-16206
7,14240 5582 7057 7230,-16203
7,12605,-16194
7,11064 14240,-16193
7,10947 14550,-16192
7,11283 4640,-16190
7,3917,-16184
7,14240 2452 4306,-16169
7,8644,-16155
7,11283 8904,-16134
7,10042 17157,-16132
7,14621 4306,-16132
7,17339,-16125
7,13728 16954,-16116
7,7767,-16111
7,10042 16265 9628,-16097
7,13728 4306,-16093
7,10042 14240 7057,-16083
7,14691 3962,-16060
7,14550 9628,-16040
7,2152,-16028
7,13673,-16026
7,14691 16265,-15991
7,11521 2452 5582 7057,-15989
7,14550 7057 7230,-15970
7,10042 14240 7230,-15953
7,10042 16954 5582,-15944
7,17157 4306,-15944
7,14240 2452 5582 7057,-15935
7,16954 7057,-15915
7,6205,-15915
7,9471,-15902
7,11521 14240 5582 7230,-15896
7,15425,-15888
7,14961 5582 7057 7230,-15884
7,11283 3938,-15870
7,11521 5582 7057 7230,-15868
7,14621 16377,-15863
7,16128,-15863
7,10042 14240 14961,-15858
7,14240 14550 7057,-15851
7,14240 6974,-15851
7,14240 16265 5582 9628,-15840
7,11089 14550,-15834
7,10042 11521 7057,-15828
7,10042 14621,-15794
7,11521 13728 14240 2452,-15786
7,16954 7230,-15784
7,14550 571,-15781
7,11521 14240 14961 5582,-15780
7,313,-15779
7,11521 16265 5582 9628,-15776
7,14240 2452 5582 7230,-15773
7,14691 9628,-15751
7,11521 2452 5582 7230,-15724
7,16265 7057 7230,-15721
7,5515,-15714
7,30,-15701
7,14240 14961 5582 7057,-15691
7,17560,-15687
7,14961 16954,-15681
7,2452 5582 7057 7230,-15677
7,1905 7057,-15666
7,14240 14550 14961,-15664
7,10042 2452 7230,-15661
7,11064 14691,-15657
7,14240 14550 7230,-15647
7,11521 14240 16265 2452 5582,-15633
7,12293 6974,-15633
7,14240 16265 7057,-15629
7,14240 7057 9628,-15621
7,10042 2452 7057,-15619
7,14149,-15615
7,7057 7230 9628,-15609
7,10042 11521 7230,-15581
7,14240 14961 2452 5582,-15575
7,14382,-15558
7,10042 14550 16954,-15551
7,11521 17157 2452,-15551
7,11089 14621 3962,-15550
7,11521 14240 2452 5582 9628,-15550
7,16265 2452 5582 9628,-15550
7,10042 14961 7057,-15543
7,11521 14550 7057,-15534
7,16265 16954 5582,-15530
7,11283 6287,-15511
7,2782 3962,-15505
7,11064 11283,-15497
7,2452 7193,-15469
7,6739,-15469
7,14691 17157,-15468
7,11521 12293 2452,-15456
7,14961 1905,-15453
7,1905 7230,-15451
7,14240 14961 16265,-15449
7,11521 14961 2452 5582,-15446
7,11283 14550 16377,-15443
7,14240 16265 7230,-15442
7,11521 16377 2452,-15429
7,16452,-15428
7,10947 11521 14240 2452,-15425
7,14240 14961 5582 7230,-15421
7,10042 11521 16954 2452,-15408
7,10042 14961 7230,-15397
7,16265 5582 7057,-15386
7,11521 14240 2452 5582 7057,-15380
7,10042 16377,-15377
7,14550 2452 7057,-15377
7,11521 16265 2452 9628,-15365
7,12870 17157,-15356
7,10774,-15352
7,5582 7057 9628,-15348
7,11283 5582,-15329
7,11521 14240 14621 2452,-15322
7,11521 16265 7057,-15321
7,14240 7230 9628,-15320
7,11089 11521 14240,-15308
7,14240 14961 9628,-15305
7,11521 2452 2862,-15304
7,14313 2782,-15303
7,10042 11521 14961,-15302
7,14550 2452 7230,-15299
7,3962 7057,-15296
7,11521 7057 9628,-15294
7,14550 14961 7057,-15293
7,16265 5582 7230,-15268
7,11521 14961 5582 7057,-15257
7,16377 6287,-15257
7,11521 14240 16265 9628,-15255
7,10042 14961 2452,-15254
7,1905 5582,-15243
7,14240 14691 7057,-15236
7,2782 2862,-15230
7,14961 16265 5582,-15217
7,11521 14240 5582 7057 7230,-15216
7,10042 10947,-15210
7,14691 7057 7230,-15207
7,11521 14550 7230,-15189
7,10042 14240 5582,-15188
7,2782 5582,-15186
7,10042 16265 5582 9628,-15178
7,10042 11521 5582,-15175
7,11521 2452 3938,-15172
7,10042 12870,-15167
7,3962 7230,-15161
7,14961 16265 7057,-15158
7,10947 11283,-15150
7,11089 14240 2452,-15150
7,14691 2862,-15147
7,3962 5582,-15131
7,11521 14691 7057,-15127
7,15922,-15124
7,11521 14240 2452 5582 7230,-15121
7,11521 7193,-15119
7,5582 7230 9628,-15113
7,14961 7057 9628,-15112
7,14550 5926,-15110
7,11521 11781,-15109
7,10042 2452 5582,-15104
7,14621 16954,-15101
7,14961 5582 9628,-15085
7,11521 14240 2452 4306,-15084
7,17627 2452,-15074
7,8832,-15068
7,14302,-15062
7,16377 2862,-15062
7,14550 14961 7230,-15055
7,14240 14691 7230,-15050
7,11521 16265 7230,-15035
7,16265 2452 7057,-15033
7,10042 11521 14240 7057,-15021
7,14961 2452 5582 7057,-15014
7,11521 2452 5582 7057 7230,-15012
7,10042 16954 9628,-15011
7,10042 14240 7057 7230,-15006
7,16265 2452 7230,-15003
7,14550 14961 2452,-14999
7,11521 14550 14961,-14988
7,14961 16265 7230,-14987
7,14240 2452 5582 7057 7230,-14986
7,2452 7057 9628,-14985
7,12293 12870,-14981
7,14240 16265 2452 9628,-14978
7,9051,-14973
7,14961 3962,-14970
7,10042 11064,-14964
7,11521 12293 14240,-14949
7,14240 14691 14961,-14946
7,11521 14961 5582 7230,-14938
7,2342,-14932
7,11521 7230 9628,-14931
7,11521 14240 14961 2452 5582,-14920
7,10042 11521 14240 16954,-14908
7,14550 4640,-14906
7,14691 2452 7057,-14901
7,11521 17627,-14890
7,11521 14961 16265,-14884
7,12293 14240 2452,-14878
7,7416,-14877
7,10550,-14868
7,14961 2452 5582 7230,-14861
7,10042 11521 2452 7057,-14860
7,11521 14240 17157,-14858
7,4472,-14856
7,15296,-14848
7,14691 2452 7230,-14838
7,12293 2782,-14833
7,14961 7230 9628,-14833
7,14240 14961 5582 7057 7230,-14826
7,2452 7230 9628,-14824
7,11521 14691 7230,-14820
7,14621 14691,-14814
7,11781 2452,-14805
7,11064 175,-14802
7,3864,-14802
7,10042 11521 14240 7230,-14800
7,14621 3938 3962,-14800
7,10042 14240 2452 7057,-14791
7,11521 14961 9628,-14789
7,11443 11521,-14778
7,2782 7057,-14778
7,13728 3962,-14777
7,14240 7193,-14765
7,16265 16954 9628,-14739
7,11283 7057,-14738
7,2862 6974,-14730
7,10042 14240 2452 7230,-14728
7,10042 16265 16954,-14714
7,14961 16265 2452,-14714
7,11521 14240 14961 5582 7057,-14706
7,11521 14240 3938,-14706
7,14240 17157 2452,-14706
7,3371,-14705
7,10042 14240 16954 2452,-14704
7,10042 11521 2452 7230,-14703
7,10042 11521 7057 7230,-14691
7,10947 7057,-14685
7,14621 2782,-14681
7,6287 7617,-14680
7,13255,-14679
7,11064 11521 2452,-14668
7,9728,-14665
7,11521 14240 16377,-14661
7,10042 14961 7057 7230,-14657
7,11521 14240 14550 7057,-14653
7,12870 2782,-14649
7,14691 16377,-14647
7,17355,-14646
7,11521 12870 2452,-14623
7,14240 14550 7057 7230,-14623
7,14240 16265 7057 7230,-14622
7,11521 14240 16265 7057,-14616
7,10042 11521 14240 14961,-14605
7,11521 14240 7057 9628,-14604
7,14961 2452 9628,-14588
7,10042 2452 7057 7230,-14586
7,2782 7230,-14583
7,12338 17627,-14581
7,17157 2862,-14580
7,14961 2782,-14570
7,11521 14240 2862,-14560
7,14691 14961 7057,-14558
7,11283 7230,-14555
7,10947 7230,-14554
7,11521 14691 14961,-14551
7,14240 2452 2862,-14526
7,14240 7057 7230 9628,-14521
7,16954 17157,-14520
7,11521 14550 2452 7057,-14519
7,14185,-14517
7,10947 14961,-14511
7,11521 14240 2452 5582 7057 7230,-14505
7,4123,-14500
7,11443 12338,-14487
7,10042 14240 14961 2452,-14486
7,8393,-14485
7,11283 14961,-14484
7,16954 7057 7230,-14478
7,14240 14550 2452 7057,-14475
7,11521 16265 2452 5582 9628,-14474
7,14550 6971,-14473
7,14691 14961 2452,-14472
7,11443 2452,-14469
7,14240 16954 7057,-14463
7,14550 3938,-14454
7,11521 14961 5582 7057 7230,-14453
7,14240 2452 3938,-14451
7,11283 14550 2782,-14448
7,14550 5732,-14448
7,14240 14961 2452 5582 7057,-14429
7,14240 16377 2452,-14425
7,5614,-14421
7,10042 6974,-14417
7,10042 14240 14961 7057,-14416
7,12870 4306,-14413
7,12870 16377,-14401
7,11521 14240 16265 5582 9628,-14399
7,11521 14240 14961 5582 7230,-14394
7,10042 11521 14961 2452,-14392
7,11521 16265 2452 7057,-14389
7,10042 11089,-14386
7,11521 2452 6974,-14385
7,11781 14240,-14384
7,5293,-14384
7,11521 14961 2452 5582 7057,-14378
7,11521 14240 16265 7230,-14373
7,11521 14240 14550 7230,-14364
7,16384 16954,-14364
7,14240 16265 2452 7057,-14359
7,11064 5732,-14355
7,11521 14240 16265 2452 9628,-14336
7,10947 14691,-14335
7,2743,-14335
7,14240 14550 2452 7230,-14334
7,14691 14961 7230,-14326
7,11521 2452 7057 9628,-14325
7,12870 2862,-14325
7,11089 4306,-14322
7,14961 16265 7057 7230,-14315
7,11521 16265 7057 7230,-14304
7,11089 11521 14240 2452,-14298
7,11521 14240 14691 7057,-14296
7,14240 2452 7057 9628,-14295
7,11521 5926,-14292
7,1905 9628,-14291
7,2452 5926,-14291
7,10947 5582,-14290
7,14240 16954 7230,-14289
7,16265 5582 7057 7230,-14284
7,798,-14280
7,11521 14240 7230 9628,-14277
7,14691 6974,-14273
7,14961 2452 5582 7057 7230,-14273
7,14550 7193,-14271
7,10042 11521 14240 2452 7057,-14270
7,11089 16377,-14269
7,14240 14961 2452 5582 7230,-14269
7,11521 14240 14961 16265,-14267
7,10042 14240 14961 7230,-14260
7,11521 14550 7057 7230,-14260
7,11521 14550 2452 7230,-14259
7,14240 16265 2452 7230,-14253
7,10042 11283 16954,-14247
7,11521 14240 14550 14961,-14244
7,14550 14961 7057 7230,-14243
7,13402,-14237
7,14240 1905 7057,-14235
7,11521 16954 7057,-14230
7,11521 12338,-14208
7,11521 7057 7230 9628,-14203
7,14240 14961 16954,-14200
7,11521 14691 2452 7057,-14196
7,11521 16265 2452 7230,-14195
7,14550 16265 5582,-14195
7,8915,-14192
7,14550 2452 7057 7230,-14185
7,14240 16265 5582 7057,-14184
7,571 6974,-14171
7,14240 14550 14961 2452,-14166
7,11521 12870 14240,-14163
7,10947 16954,-14162
7,14961 7057 7230 9628,-14162
7,5582 7057 7230 9628,-14162
7,13763,-14158
7,11283 9628,-14156
7,11521 14240 14961 9628,-14155
7,14240 5582 7057 9628,-14149
7,14240 14961 16265 7057,-14148
7,12870 14240 2452,-14139
7,12293 5582,-14136
7,14240 16265 2452 5582 9628,-14135
7,11521 14961 2452 5582 7230,-14131
7,5760,-14131
7,3860,-14130
7,5926 6974,-14117
7,12293 17157,-14114
7,10042 14240 16265,-14113
7,16265 2452 7057 7230,-14109
7,10042 11521 14240 2452 7230,-14106
7,14240 14691 7057 7230,-14100
7,10042 11521 16265,-14090
7,14240 2452 7230 9628,-14090
7,1905 7057 7230,-14089
7,14240 14691 2452 7057,-14087
7,10042 11521 14240 7057 7230,-14086
7,14240 14961 16265 2452,-14083
7,14240 14550 14961 7057,-14077
7,11521 1905 7057,-14075
7,14240 14961 7057 9628,-14068
7,12338 14240,-14057
7,16265 7057 9628,-14057
7,14691 5926,-14056
7,11521 14240 14691 7230,-14052
7,11521 2452 7230 9628,-14051
7,10042 11521 14961 7057,-14047
7,14691 16265 5582,-14045
7,14550 5582 9628,-14042
7,11064 14454,-14037
7,14240 1905 7230,-14022
7,11283 14313,-14020
7,11521 14550 14961 2452,-14017
7,16954 2452 7057,-14014
7,10042 16265 2452,-14008
7,11077,-14006
7,14240 16265 5582 7230,-14006
7,14240 17627,-14000
7,14240 14961 1905,-13990
7,11521 14691 2452 7230,-13989
7,10042 11521 14240 16954 2452,-13983
7,14240 14961 16265 5582,-13979
7,2452 7057 7230 9628,-13979
7,11521 14240 14961 5582 7057 7230,-13977
7,16954 2452 7230,-13976
7,1470,-13969
7,11521 14240 14961 2452 5582 7057,-13968
7,11521 16954 7230,-13966
7,14240 14961 16265 7230,-13965
7,4545,-13964
7,14240 14691 2452 7230,-13963
7,13728 7057,-13962
7,14240 3962 7057,-13962
7,13728 2862,-13961
7,11521 14961 16265 2452,-13959
7,13728 14621,-13940
7,10042 11521 2452 7057 7230,-13938
7,10042 11521 2452 5582,-13937
7,12338 2452,-13937
7,11283 14550 4306,-13933
7,14240 14961 2452 9628,-13924
7,10042 14240 2452 7057 7230,-13920
7,11521 14691 7057 7230,-13919
7,3962 7057 7230,-13913
